lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.4662308990955353,0.7241461277008057,-2.659355686773779e-07,0.4561004340648651,0.5799933075904846,0.0047613708302378654,0.40439334511756897,0.47076481580734253,0.003985721152275801,0.36011362075805664,0.38206225633621216,3.005475264217239e-05,0.3572523295879364,0.2997167408466339,-0.006556061562150717,0.2752191126346588,0.5095567107200623,0.012401045300066471,0.30990225076675415,0.5143115520477295,0.013001708313822746,0.3443698287010193,0.5368366837501526,0.0001737113925628364,0.36221790313720703,0.5577758550643921,-0.01126933190971613,0.25047600269317627,0.5923293232917786,0.006813767831772566,0.2861975431442261,0.5909163951873779,0.022908173501491547,0.31720811128616333,0.6061861515045166,0.01744215562939644,0.3385929763317108,0.626186728477478,0.0057554845698177814,0.24848324060440063,0.6737594604492188,0.002519497647881508,0.27944087982177734,0.6665258407592773,0.01668442226946354,0.3095419108867645,0.6717039346694946,0.016459528356790543,0.3330932855606079,0.6838220953941345,0.00905591994524002,0.25742030143737793,0.7480255365371704,-0.002234108280390501,0.28166329860687256,0.7368565797805786,0.009844393469393253,0.3113560378551483,0.7345818281173706,0.018907474353909492,0.3319557309150696,0.7405552864074707,0.023381270468235016,THUMBS_UP
0.4629316031932831,0.726088285446167,-2.3111931568564614e-07,0.4529094994068146,0.5827674269676208,0.0016250814078375697,0.40241262316703796,0.4726462960243225,-0.0021552604157477617,0.3597122132778168,0.38252824544906616,-0.008545132353901863,0.3600882887840271,0.2993377149105072,-0.017508532851934433,0.2709203064441681,0.5117793083190918,0.004258387256413698,0.30068230628967285,0.5202457904815674,0.0027007299941033125,0.33522412180900574,0.5423230528831482,-0.010257741436362267,0.35432323813438416,0.5619991421699524,-0.021745508536696434,0.24774086475372314,0.5948468446731567,-0.0008038680534809828,0.28115588426589966,0.5973333716392517,0.012957528233528137,0.3120010495185852,0.6107609272003174,0.008316497318446636,0.33380934596061707,0.628605842590332,-0.0027076920960098505,0.24633312225341797,0.6774278879165649,-0.004609336145222187,0.27487680315971375,0.6716166138648987,0.007377834990620613,0.3037663400173187,0.6762316226959229,0.007409572135657072,0.3272305428981781,0.6872014999389648,0.00038153864443302155,0.2549355626106262,0.7525267601013184,-0.009076896123588085,0.27922171354293823,0.7415050268173218,0.00048591967788524926,0.308916300535202,0.7390056252479553,0.00859709270298481,0.3289822041988373,0.7446844577789307,0.012715140357613564,THUMBS_UP
0.44953814148902893,0.7330838441848755,-2.1312493458935933e-07,0.44082990288734436,0.5899029970169067,0.0019803973846137524,0.3937849700450897,0.47978270053863525,-0.0010834697168320417,0.34988126158714294,0.39152300357818604,-0.00657832995057106,0.3478604853153229,0.3093886971473694,-0.0147264264523983,0.2638590335845947,0.5203303098678589,0.007425944320857525,0.2906595766544342,0.5292158722877502,0.008974364027380943,0.3224608898162842,0.5533106923103333,-0.002121398225426674,0.33938685059547424,0.5726590156555176,-0.012630228884518147,0.2388143241405487,0.6018203496932983,0.0028920965269207954,0.27110907435417175,0.6064814329147339,0.018755832687020302,0.299899160861969,0.6209051609039307,0.013740350492298603,0.3201872408390045,0.6356056928634644,0.002597241662442684,0.2358694076538086,0.6838366389274597,-8.676420839037746e-05,0.26288527250289917,0.6792221069335938,0.013517091982066631,0.2908441126346588,0.6858397722244263,0.012910250574350357,0.31263047456741333,0.6943020820617676,0.005480676889419556,0.24341392517089844,0.7592759132385254,-0.0035162875428795815,0.266549676656723,0.7504361271858215,0.007092347368597984,0.2962508797645569,0.7496941089630127,0.015357795171439648,0.31572508811950684,0.7539503574371338,0.019735094159841537,THUMBS_UP
0.4419829845428467,0.7346935868263245,-2.0706212922050327e-07,0.43250322341918945,0.592037558555603,0.0064733815379440784,0.38498222827911377,0.482383131980896,0.0056243049912154675,0.3408786952495575,0.39198073744773865,0.0016429220559075475,0.3381491005420685,0.30829545855522156,-0.00506431283429265,0.2535947561264038,0.5193613767623901,0.015975287184119225,0.2835566997528076,0.5280231833457947,0.02204279974102974,0.3185538649559021,0.5525704026222229,0.012912132777273655,0.3357779383659363,0.5711898803710938,0.0035202763974666595,0.22897747159004211,0.6026154160499573,0.010494998656213284,0.26290151476860046,0.6033011078834534,0.031232668086886406,0.2942371666431427,0.6178689002990723,0.026256678625941277,0.3148464262485504,0.634958803653717,0.014646231196820736,0.22719421982765198,0.6848809719085693,0.007020202931016684,0.25557413697242737,0.6775906085968018,0.025483904406428337,0.2858078181743622,0.6812794208526611,0.02464006468653679,0.30831068754196167,0.6906608939170837,0.016239047050476074,0.23605632781982422,0.7602750658988953,0.0034869490191340446,0.2592014670372009,0.7466112375259399,0.01934250444173813,0.2897269129753113,0.743245542049408,0.029444091022014618,0.3094072639942169,0.7479923367500305,0.034352343529462814,THUMBS_UP
0.4362904131412506,0.735776424407959,-2.0188846860946796e-07,0.42661434412002563,0.592909038066864,0.002810840727761388,0.3804183304309845,0.483220636844635,-0.0009849686175584793,0.3346163034439087,0.3946550488471985,-0.007378379348665476,0.3307722508907318,0.30876436829566956,-0.016253473237156868,0.24793750047683716,0.5206124186515808,0.009575720876455307,0.27756285667419434,0.5287480354309082,0.012343434616923332,0.31280994415283203,0.5521535873413086,0.0019949672278016806,0.33072125911712646,0.5703953504562378,-0.008048358373343945,0.22418853640556335,0.6043712496757507,0.00471282284706831,0.2580677568912506,0.6049039363861084,0.021754290908575058,0.2895764112472534,0.6188346743583679,0.01628855988383293,0.310992568731308,0.6362274885177612,0.004708347376435995,0.22270533442497253,0.6864059567451477,0.0015693528112024069,0.25209763646125793,0.6790258884429932,0.017020398750901222,0.28170138597488403,0.6830646395683289,0.01620074361562729,0.3043425977230072,0.6933420896530151,0.008241496980190277,0.23165366053581238,0.7613283395767212,-0.0019390205852687359,0.25571152567863464,0.7483019828796387,0.011321586556732655,0.28582242131233215,0.7450456619262695,0.020604198798537254,0.3055408000946045,0.7500839233398438,0.02531350404024124,THUMBS_UP
0.42960599064826965,0.7386822700500488,-1.563693672324007e-07,0.41676366329193115,0.5936307311058044,0.004130334593355656,0.3663157522678375,0.482797235250473,0.001548861968331039,0.3216991126537323,0.3924146890640259,-0.0034685602877289057,0.31901252269744873,0.30769872665405273,-0.010690458118915558,0.23549050092697144,0.5239474773406982,0.011842593550682068,0.2642805576324463,0.5278474688529968,0.0181932020932436,0.3005858361721039,0.5502082705497742,0.0104364063590765,0.31891724467277527,0.5694750547409058,0.0018116148421540856,0.2119210660457611,0.6084223985671997,0.007612202316522598,0.2456223964691162,0.605336606502533,0.02861584536731243,0.27721935510635376,0.6172853112220764,0.024600636214017868,0.29830649495124817,0.634484052658081,0.013336613774299622,0.21124662458896637,0.6906133890151978,0.005427222233265638,0.23736035823822021,0.6789628863334656,0.02472168765962124,0.2665383517742157,0.6805456876754761,0.024350253865122795,0.28972816467285156,0.6905593872070312,0.015841638669371605,0.2208525538444519,0.7652816772460938,0.0030177184380590916,0.24336189031600952,0.7488991022109985,0.019265422597527504,0.2734306752681732,0.7446436285972595,0.02913406305015087,0.2936950623989105,0.7502106428146362,0.03381280601024628,THUMBS_UP
0.40475451946258545,0.7436296939849854,-2.2043005198923993e-09,0.3906291127204895,0.6045255064964294,0.0012997124576941133,0.3370431661605835,0.4861391484737396,-0.0058965221978724,0.29378682374954224,0.3933188319206238,-0.01621422916650772,0.2925501763820648,0.3032064139842987,-0.02874109335243702,0.20505265891551971,0.5237300992012024,0.019208364188671112,0.231399804353714,0.5281297564506531,0.022445514798164368,0.26942428946495056,0.5513957142829895,0.009073568508028984,0.288376122713089,0.5690771341323853,-0.002781266113743186,0.1789601743221283,0.6039103269577026,0.014636090025305748,0.21162351965904236,0.6091290712356567,0.036885425448417664,0.24341604113578796,0.6187821626663208,0.031107956543564796,0.263202428817749,0.629555881023407,0.018953261896967888,0.17641812562942505,0.6878697872161865,0.010773804970085621,0.20291855931282043,0.6826518774032593,0.03320617973804474,0.23403233289718628,0.6849231719970703,0.03254012018442154,0.2568647563457489,0.6906260848045349,0.023561770096421242,0.18432241678237915,0.7650025486946106,0.005908586084842682,0.2078946977853775,0.7557517290115356,0.026983220130205154,0.23863938450813293,0.7528678178787231,0.03889184072613716,0.25909414887428284,0.7569175958633423,0.04472239688038826,THUMBS_UP
0.36503684520721436,0.7391951680183411,3.950562188492768e-08,0.3473970293998718,0.6042343378067017,0.0004017600149381906,0.29725533723831177,0.48518112301826477,-0.008437955752015114,0.24977229535579681,0.3964923620223999,-0.019772471860051155,0.24901872873306274,0.30423855781555176,-0.03321967273950577,0.15575537085533142,0.5222455859184265,0.012029715813696384,0.17521607875823975,0.5410980582237244,0.013673028908669949,0.21274489164352417,0.5653422474861145,0.001489131129346788,0.23470503091812134,0.5784146189689636,-0.0093001713976264,0.1273437738418579,0.6037867665290833,0.0072788274846971035,0.15517008304595947,0.6203945875167847,0.0274552833288908,0.18830659985542297,0.6314637660980225,0.024214837700128555,0.21205109357833862,0.6378790736198425,0.014490007422864437,0.12253506481647491,0.689290463924408,0.0034118108451366425,0.1484554558992386,0.6949881911277771,0.023624757304787636,0.17955368757247925,0.6999593377113342,0.025277985259890556,0.20419225096702576,0.7018619775772095,0.018311230465769768,0.1289176642894745,0.7685635685920715,-0.0015804737340658903,0.15421134233474731,0.7670793533325195,0.016581235453486443,0.18698059022426605,0.76714026927948,0.02839372307062149,0.20784462988376617,0.7691674828529358,0.03500620275735855,THUMBS_UP
0.31619006395339966,0.7533381581306458,-2.989470360148516e-08,0.29965296387672424,0.6144487857818604,-0.0016714202938601375,0.25044405460357666,0.4921739101409912,-0.009988402016460896,0.20562420785427094,0.39933639764785767,-0.020000813528895378,0.20398661494255066,0.3121560215950012,-0.0315089114010334,0.10626982152462006,0.530437171459198,0.002344129141420126,0.12328740954399109,0.5407665967941284,0.0021675359457731247,0.16076083481311798,0.564704954624176,-0.010413259267807007,0.18400318920612335,0.5810539126396179,-0.021663852035999298,0.07974335551261902,0.6153289675712585,-0.002019355073571205,0.10493336617946625,0.6229352355003357,0.015364483930170536,0.13705974817276,0.6346575021743774,0.01170729286968708,0.16085553169250488,0.6445528268814087,0.0011934598442167044,0.07691960036754608,0.7017151117324829,-0.005173031240701675,0.10038290917873383,0.7005701661109924,0.011553597636520863,0.1295783519744873,0.704468846321106,0.013325666077435017,0.15426874160766602,0.7098269462585449,0.006672758609056473,0.08498859405517578,0.7818078994750977,-0.009477242827415466,0.10773362219333649,0.7740079760551453,0.004721122328191996,0.1390993595123291,0.7727724313735962,0.015863850712776184,0.16004174947738647,0.7761858701705933,0.02230464480817318,THUMBS_UP
0.2657041549682617,0.7644323706626892,-5.995988772156124e-08,0.2500618100166321,0.6207823157310486,-0.007575483527034521,0.20050054788589478,0.4946311116218567,-0.019590970128774643,0.1545148491859436,0.3991159200668335,-0.032451923936605453,0.15282729268074036,0.30872228741645813,-0.046370092779397964,0.05539396405220032,0.5321923494338989,-0.003840329358354211,0.07598797976970673,0.5428012609481812,-0.011416488327085972,0.11703890562057495,0.5692259073257446,-0.029525013640522957,0.14356392621994019,0.5891718864440918,-0.04328243434429169,0.02744773030281067,0.6164513826370239,-0.0066037774085998535,0.0552687793970108,0.6211671233177185,0.003982087597250938,0.08899113535881042,0.6355889439582825,-0.0031387065537273884,0.11476075649261475,0.6505838632583618,-0.014688827097415924,0.02226540446281433,0.7024836540222168,-0.008906110189855099,0.04788753390312195,0.6977009177207947,0.002440572949126363,0.0778212696313858,0.706082284450531,0.003161901608109474,0.10303966701030731,0.7160710692405701,-0.0027397065423429012,0.028093725442886353,0.7821202874183655,-0.012918398715555668,0.05000197887420654,0.77173912525177,-0.0025689236354082823,0.08222199231386185,0.7739367485046387,0.007938429713249207,0.1038215309381485,0.7805357575416565,0.014964126981794834,THUMBS_UP
